Temperature (C),Humidity,month
21.66666667,0.81,6
20.73888889,0.78,6
20.09444444,0.87,6
20,0.87,6
19.59444444,0.9,6
21.04444444,0.81,6
22.25,0.81,6
24.93888889,0.69,6
27.2,0.61,6
27.85,0.55,6
28.95555556,0.54,6
29.02777778,0.55,6
30.09444444,0.48,6
31.06111111,0.51,6
31.18333333,0.44,6
31.20555556,0.41,6
31.24444444,0.46,6
30.04444444,0.48,6
27.86666667,0.55,6
26.34444444,0.63,6
23.76666667,0.7,6
22.65555556,0.72,6
21.91111111,0.73,6
19.55555556,0.84,6
20.07222222,0.78,6
18.67222222,0.95,6
19.37222222,0.79,6
17.8,0.88,6
18.48888889,0.88,6
18.86666667,0.9,6
20.02777778,0.87,6
22.18888889,0.77,6
22.31666667,0.78,6
23.98333333,0.74,6
24.25,0.77,6
26.20555556,0.68,6
26.32222222,0.64,6
26.25,0.61,6
27.89444444,0.58,6
27.93888889,0.55,6
27.88333333,0.59,6
27.6,0.63,6
24.89444444,0.65,6
18.93333333,0.87,6
18.04444444,0.99,6
19.02222222,0.96,6
19.02777778,0.96,6
18.91111111,0.97,6
18.88888889,0.97,6
19.30555556,0.97,6
18.28888889,0.97,6
17.75555556,1,6
17.83888889,0.97,6
18.82222222,0.93,6
20.00555556,0.92,6
22.16111111,0.86,6
22.85,0.83,6
25,0.74,6
25.08333333,0.73,6
26.15555556,0.68,6
26.25,0.68,6
27.3,0.59,6
27.8,0.59,6
27.82222222,0.66,6
27.84444444,0.61,6
27.28888889,0.64,6
26.2,0.68,6
24.40555556,0.76,6
22.82222222,0.83,6
22.2,0.87,6
21.32222222,0.89,6
20.48888889,0.93,6
19.93333333,0.97,6
21.37222222,0.9,6
19.33333333,0.93,6
18.82222222,0.97,6
18.42777778,0.97,6
20.93333333,0.93,6
22.06666667,0.87,6
23.86111111,0.79,6
26.06111111,0.69,6
27.19444444,0.69,6
27.83333333,0.62,6
27.84444444,0.63,6
28.95555556,0.58,6
29.10555556,0.63,6
29.09444444,0.58,6
31.10555556,0.45,6
30.94444444,0.51,6
29.95,0.55,6
28.86666667,0.63,6
27.4,0.71,6
25.01666667,0.79,6
23.88888889,0.82,6
23.09444444,0.88,6
22.66666667,0.87,6
21.06666667,0.93,6
20.62777778,0.92,6
21.06666667,0.9,6
20.53333333,0.97,6
20.61666667,0.93,6
22.11111111,0.87,6
22.80555556,0.84,6
25.06111111,0.78,6
27.24444444,0.65,6
28.93888889,0.59,6
29.99444444,0.54,6
31.13333333,0.52,6
32.2,0.45,6
32.21111111,0.41,6
32.28888889,0.42,6
32.28888889,0.41,6
32.29444444,0.42,6
32.24444444,0.45,6
30.11666667,0.55,6
28.12777778,0.65,6
25.16111111,0.74,6
25.02777778,0.76,6
24.15,0.78,6
23.35555556,0.82,6
22.24444444,0.87,6
21.88333333,0.89,6
21.6,0.87,6
21.03888889,0.9,6
21.05555556,0.91,6
22.16111111,0.87,6
23.87222222,0.79,6
26.05555556,0.74,6
27.85,0.72,6
30.07222222,0.62,6
31.22222222,0.51,6
32.28888889,0.45,6
32.87222222,0.4,6
33.93333333,0.38,6
33.98333333,0.44,6
34.00555556,0.44,6
33.07777778,0.39,6
32.31111111,0.45,6
31.26666667,0.51,6
29.34444444,0.6,6
25.17777778,0.84,6
24.56111111,0.82,6
24.3,0.82,6
22.89444444,0.87,6
21.97222222,0.92,6
21.67777778,0.89,6
23.23888889,0.86,6
23.15,0.84,6
22.15,0.89,6
21.11666667,0.79,6
22.15555556,0.76,6
23.08333333,0.77,6
24.97777778,0.69,6
27.15,0.61,6
27.88888889,0.62,6
28.91111111,0.63,6
31.11111111,0.58,6
31.18888889,0.5,6
32.15,0.49,6
32.19444444,0.49,6
31.37777778,0.5,6
31.12777778,0.52,6
28.90555556,0.59,6
28.03333333,0.62,6
25.03888889,0.74,6
24.90555556,0.77,6
23.49444444,0.84,6
22.2,0.87,6
20.65,0.93,6
19.85,0.9,6
20.51111111,0.97,6
19.97777778,0.97,6
20.17777778,0.93,6
21.06666667,0.93,6
23.77222222,0.84,6
26.92222222,0.7,6
27.75555556,0.67,6
28.88333333,0.56,6
30.05,0.55,6
31.08333333,0.46,6
31.06111111,0.46,6
28.61666667,0.58,6
21.02222222,0.74,6
20.07222222,0.87,6
21.92222222,0.78,6
23.74444444,0.7,6
24.85555556,0.74,6
22.34444444,0.76,6
20.05,0.92,6
20.57777778,0.89,6
20.28888889,0.92,6
11.06666667,0.93,6
10.53333333,0.93,6
11.40555556,0.96,6
10.05,0.93,6
10.05,0.93,6
9.977777778,0.93,6
10.05,0.93,6
11.04444444,0.87,6
11.03333333,0.82,6
12.17777778,0.81,6
12.75555556,0.77,6
13.83888889,0.73,6
15,0.72,6
15.09444444,0.77,6
14.8,0.73,6
14.03333333,0.82,6
12.98888889,0.94,6
12.88888889,0.92,6
12.38888889,0.92,6
12.36666667,0.93,6
12.31666667,0.93,6
12.2,0.93,6
11.71666667,0.93,6
11.73333333,0.93,6
19.95,0.96,6
19.86111111,0.9,6
16.74444444,0.89,6
18.31111111,0.93,6
18.77222222,0.9,6
17.98888889,0.96,6
19.86111111,0.87,6
19.93333333,0.93,6
20.89444444,0.87,6
22.56666667,0.8,6
23.72777778,0.75,6
25.73888889,0.66,6
22.61666667,0.74,6
19.90555556,0.87,6
21.37777778,0.79,6
18.96111111,0.9,6
17.99444444,0.96,6
18.5,0.96,6
21.38888889,0.85,6
21.29444444,0.86,6
21.18333333,0.86,6
19.95,0.86,6
19.35,0.87,6
18.40555556,0.9,6
11.68888889,0.96,6
11.68888889,0.93,6
10.27222222,0.93,6
11.69444444,0.96,6
11.69444444,0.96,6
11.73888889,0.96,6
12.22222222,0.93,6
12.25,1,6
12.66111111,0.96,6
12.82777778,0.95,6
12.82777778,0.95,6
13.78888889,0.9,6
12.82777778,0.96,6
12.82777778,0.96,6
12.4,0.93,6
12.82777778,0.96,6
12.77777778,0.9,6
12.81111111,0.9,6
12.77777778,0.9,6
12.75,0.9,6
12.20555556,0.87,6
11.18333333,0.93,6
11.16111111,0.96,6
11.18888889,0.93,6
11.11111111,0.93,6
11.08333333,0.92,6
8.344444444,0.89,6
8.911111111,0.88,6
8.333333333,0.89,6
8.405555556,0.89,6
7.777777778,0.89,6
9.977777778,0.83,6
12.08888889,0.74,6
12.82777778,0.69,6
14.95555556,0.62,6
15.01666667,0.61,6
14.09444444,0.63,6
17.17222222,0.54,6
15.32222222,0.63,6
15.18333333,0.59,6
16.25,0.57,6
17.36111111,0.51,6
17.26666667,0.51,6
16.17777778,0.55,6
13.29444444,0.68,6
11.20555556,0.8,6
11.66666667,0.77,6
10.19444444,0.8,6
8.45,0.86,6
7.966666667,0.89,6
10.31666667,0.95,6
6.811111111,0.93,6
5.677777778,0.93,6
6.077777778,0.92,6
7.766666667,0.96,6
12.09444444,0.86,6
13.92222222,0.72,6
16.11666667,0.58,6
17.22222222,0.54,6
17.81111111,0.51,6
17.85,0.51,6
18.88888889,0.47,6
18.9,0.53,6
19.86111111,0.49,6
18.79444444,0.49,6
17.81666667,0.51,6
17.06666667,0.63,6
15.91111111,0.68,6
14.06111111,0.72,6
12.76111111,0.78,6
12.68888889,0.81,6
12.16666667,0.84,6
11.6,0.9,6
11.08888889,0.93,6
12.38333333,0.9,6
10.57777778,0.93,6
10.55555556,0.96,6
10.58888889,0.93,6
11.11666667,0.93,6
11.11666667,0.93,6
12.10555556,0.93,6
12.71111111,0.9,6
12.78333333,0.95,6
13.88888889,0.88,6
15.02777778,0.82,6
15.07222222,0.72,6
15.82777778,0.74,6
16.02222222,0.73,6
15.02777778,0.78,6
15.5,0.73,6
14.91666667,0.73,6
14.86666667,0.78,6
13.91111111,0.83,6
13.75,0.78,6
13.21666667,0.81,6
13.15555556,0.85,6
12.66111111,0.86,6
12.15,0.9,6
12.7,0.84,6
12.58888889,0.83,6
12.52222222,0.8,6
12.02222222,0.81,6
12.03888889,0.73,6
12.11111111,0.72,6
12.17222222,0.73,6
12.84444444,0.71,6
13.05555556,0.75,6
12.72777778,0.82,6
13.18888889,0.87,6
13.21666667,0.87,6
13.62777778,0.84,6
14.27777778,0.8,6
15.34444444,0.65,6
15.99444444,0.63,6
16.36111111,0.61,6
15.29444444,0.66,6
13.53888889,0.77,6
12.89444444,0.82,6
12.71111111,0.8,6
14.5,0.66,6
13.01111111,0.76,6
12.55,0.81,6
10.95555556,0.85,6
12.03888889,0.86,6
12.03888889,0.84,6
12.04444444,0.81,6
12.66666667,0.73,6
12.80555556,0.72,6
13.87777778,0.68,6
16.11666667,0.67,6
17.22777778,0.58,6
17.41111111,0.58,6
17.93888889,0.56,6
19.97777778,0.52,6
19.10555556,0.5,6
20.07222222,0.44,6
20.11666667,0.4,6
20.98333333,0.45,6
20.13888889,0.45,6
18.96111111,0.55,6
17.57222222,0.6,6
13.14444444,0.81,6
12.94444444,0.85,6
12.00555556,0.89,6
-4.905555556,0.91,2
-4.894444444,0.92,3
-5.483333333,0.92,3
-5.461111111,0.92,3
-5.433333333,0.92,3
-7.038888889,0.96,3
-7.566666667,0.92,3
-6.95,0.96,3
-5.966666667,0.88,3
-4.744444444,0.84,3
-2.661111111,0.84,3
-0.922222222,0.8,3
0.211111111,0.74,3
1.261111111,0.68,3
2.433333333,0.68,3
2.433333333,0.67,3
2.411111111,0.67,3
1.3,0.74,3
-0.905555556,0.87,3
-0.888888889,0.87,3
-2.061111111,0.95,3
-1.622222222,0.85,3
-2.533333333,0.88,3
-2.661111111,0.85,3
2.266666667,0.8,3
3.955555556,0.95,3
2.294444444,0.82,3
2.266666667,0.85,3
2.716666667,0.83,3
2.8,0.82,3
2.827777778,0.82,3
2.8,0.83,3
3.866666667,0.82,3
4.027777778,0.82,3
4.061111111,0.82,3
5.05,0.77,3
6.138888889,0.79,3
6.333333333,0.85,3
6.205555556,0.86,3
6.183333333,0.87,3
5.416666667,0.92,3
5.044444444,0.93,3
5.022222222,0.93,3
5.961111111,0.88,3
4.972222222,0.93,3
4.95,1,3
4.972222222,0.96,3
4.905555556,0.96,3
4.35,0.96,3
2.038888889,0.93,3
3.838888889,0.96,3
3.838888889,0.96,3
3.877777778,0.93,3
2.8,1,3
3.816666667,0.92,3
3.861111111,0.9,3
3.888888889,0.89,3
4.972222222,0.86,3
5.966666667,0.86,3
6.172222222,0.85,3
7.266666667,0.79,3
7.394444444,0.72,3
7.872222222,0.71,3
7.822222222,0.67,3
7.872222222,0.69,3
7.288888889,0.72,3
5.116666667,0.81,3
4.127777778,0.82,3
2.872222222,0.89,3
2.755555556,0.89,3
1.977777778,0.92,3
2.133333333,0.89,3
1.594444444,0.92,3
0.494444444,0.74,3
0.9,0.92,3
0.994444444,0.92,3
0.761111111,0.92,3
1.088888889,0.92,3
0.05,1,3
1.116666667,0.92,3
2.111111111,0.92,3
2.738888889,0.89,3
3.938888889,0.82,3
5.955555556,0.76,3
7.022222222,0.71,3
7.016666667,0.7,3
5.955555556,0.66,3
4.938888889,0.75,3
4.988888889,0.65,3
3.85,0.76,3
3.777777778,0.7,3
2.777777778,0.75,3
2.155555556,0.72,3
1.577777778,0.72,3
-0.305555556,0.79,3
0.511111111,0.66,3
0.027777778,0.72,3
-1.294444444,0.89,3
-0.044444444,0.72,3
-0.066666667,0.69,3
-1.555555556,0.88,3
-1.644444444,0.87,3
-2.15,0.95,3
-2.172222222,0.9,3
-2.2,0.89,3
-2.177777778,0.96,3
-2.105555556,0.96,3
-2.155555556,0.96,3
-2.105555556,0.96,3
-1.911111111,0.95,3
-1.044444444,0.92,3
-0.994444444,0.92,3
-1.077777778,0.93,3
-1.016666667,0.92,3
-2.038888889,0.96,3
-1.905555556,0.96,3
-1.016666667,0.92,3
-1.577777778,0.96,3
-1.072222222,0.89,3
-1.066666667,0.88,3
-1.527777778,0.88,3
-0.227777778,0.9,3
-1.572222222,0.92,3
-1.572222222,0.88,3
-1.605555556,0.89,3
-2.105555556,0.96,3
-2.105555556,0.96,3
-1.122222222,0.89,3
-1.083333333,0.88,3
-1.061111111,0.88,3
-0.05,0.84,3
-0.016666667,0.83,3
0.45,0.77,3
0.933333333,0.74,3
1.094444444,0.85,3
1.094444444,0.85,3
1.022222222,0.85,3
1.116666667,0.78,3
1.094444444,0.79,3
0.061111111,0.86,3
0.072222222,0.85,3
0.533333333,0.85,3
0.416666667,0.86,3
-0.022222222,0.89,3
0.488888889,0.85,3
0.022222222,0.91,3
-0.022222222,0.91,3
-0.072222222,0.89,3
-0.561111111,0.88,3
-1.111111111,0.88,3
-1.111111111,0.88,3
-0.988888889,0.89,3
0.027777778,0.82,3
2.066666667,0.7,3
2,0.71,3
3.711111111,0.63,3
3.733333333,0.63,3
2.627777778,0.7,3
2.733333333,0.68,3
2.805555556,0.7,3
2.627777778,0.7,3
2.244444444,0.72,3
2.2,0.72,3
2.105555556,0.8,3
1.088888889,0.85,3
1.088888889,0.85,3
0.616666667,0.9,3
0.605555556,0.89,3
0.605555556,0.89,3
1.877777778,0.9,3
0.094444444,0.91,3
0.072222222,0.92,3
0.011111111,0.93,3
-0.022222222,0.92,3
0.027777778,0.92,3
0.116666667,0.92,3
1.183333333,0.85,3
2.25,0.79,3
2.672222222,0.78,3
3.938888889,0.7,3
3.938888889,0.7,3
4.922222222,0.7,3
6.044444444,0.65,3
7.083333333,0.61,3
5.011111111,0.65,3
4.977777778,0.7,3
3.938888889,0.81,3
3.855555556,0.82,3
2.85,0.88,3
3.333333333,0.82,3
2.866666667,0.86,3
2.827777778,0.89,3
2.777777778,0.85,3
2.272222222,0.89,3
1.711111111,0.92,3
1.205555556,0.92,3
1.733333333,0.9,3
1.183333333,0.92,3
1.161111111,0.99,3
2.15,0.93,3
2.711111111,0.89,3
2.755555556,0.89,3
4.033333333,0.86,3
4.861111111,0.77,3
5.9,0.71,3
6.122222222,0.69,3
5.994444444,0.71,3
5.994444444,0.71,3
5.072222222,0.8,3
4.927777778,0.82,3
3.861111111,0.88,3
3.894444444,0.83,3
2.8,0.89,3
2.8,0.89,3
1.811111111,0.92,3
2.244444444,0.92,3
2.222222222,0.92,3
2.161111111,0.92,3
1.688888889,0.92,3
1.183333333,0.95,3
1.205555556,0.92,3
1.133333333,0.92,3
1.161111111,0.92,3
2.038888889,0.93,3
2.755555556,0.89,3
3.844444444,0.82,3
4.961111111,0.71,3
5,0.7,3
5.022222222,0.7,3
5.1,0.7,3
5.116666667,0.7,3
5.116666667,0.7,3
5.172222222,0.74,3
5.022222222,0.75,3
3.983333333,0.81,3
3.155555556,0.87,3
2.872222222,0.88,3
3.333333333,0.88,3
2.783333333,0.89,3
2.644444444,0.89,3
2.094444444,0.92,3
0.305555556,0.95,3
2.05,0.89,3
1.516666667,0.92,3
1.577777778,0.92,3
1.472222222,0.92,3
0.938888889,0.92,3
2.016666667,0.87,3
2.622222222,0.89,3
4.883333333,0.82,3
5.927777778,0.63,3
7.222222222,0.6,3
7.244444444,0.55,3
7.405555556,0.59,3
7.311111111,0.59,3
7.872222222,0.57,3
7.311111111,0.63,3
7.266666667,0.64,3
5.066666667,0.75,3
4.061111111,0.81,3
2.266666667,0.85,3
1.688888889,0.88,3
1.411111111,0.91,3
0.094444444,0.92,3
-3.216666667,0.88,3
-3.594444444,0.89,3
-3.888888889,0.88,3
-3.961111111,0.93,3
-3.511111111,0.93,3
-4.05,0.93,3
-5.072222222,0.93,3
-4.011111111,0.86,3
-3.816666667,0.85,3
-2.15,0.76,3
0.055555556,0.77,3
1.138888889,0.75,3
2.2,0.7,3
2.177777778,0.73,3
1.138888889,0.78,3
1.116666667,0.78,3
-0.805555556,0.98,3
-0.944444444,0.98,3
-0.944444444,0.98,3
-0.938888889,0.92,3
-1.038888889,0.91,3
-1.594444444,0.95,3
-2.472222222,0.95,3
-3.238888889,0.95,3
1.066666667,0.89,3
2.188888889,0.87,3
-0.016666667,0.92,3
-0.55,0.96,3
-0.827777778,0.96,3
-1.083333333,0.92,3
-1.177777778,0.93,3
0.077777778,0.92,3
2.85,0.89,3
6.183333333,0.78,3
8.838888889,0.65,3
11.16111111,0.54,3
12.26666667,0.51,3
12.71666667,0.53,3
12.89444444,0.48,3
12.91666667,0.48,3
12.91666667,0.49,3
11.31666667,0.55,3
8.1,0.69,3
7.466666667,0.72,3
6.105555556,0.76,3
4.883333333,0.79,3
4.922222222,0.8,3
3.238888889,0.82,3
2.055555556,0.89,3
7.922222222,0.86,3
2.166666667,0.85,3
1.266666667,0.88,3
2.033333333,0.89,3
1.25,0.85,3
1.25,0.85,3
4.033333333,0.89,3
7.177777778,0.79,3
8.933333333,0.76,3
11,0.74,3
12.26111111,0.6,3
13.90555556,0.58,3
14.87777778,0.43,3
16.08333333,0.39,3
15.06666667,0.33,3
14.96111111,0.4,3
13.91111111,0.51,3
11.26666667,0.65,3
10.28333333,0.75,3
10.01666667,0.76,3
10.04444444,0.79,3
9.105555556,0.85,3
8.983333333,0.86,3
8.911111111,0.86,3
9.394444444,0.86,3
8.4,0.89,3
8.866666667,0.86,3
8.866666667,0.87,3
8.8,0.83,3
7.805555556,0.89,3
9.711111111,0.84,3
10.97222222,0.78,3
12.66111111,0.77,3
12.73888889,0.77,3
12.75555556,0.77,3
12.25,0.8,3
12.73888889,0.84,3
13.8,0.78,3
13.91666667,0.77,3
13.81111111,0.78,3
12.80555556,0.89,3
12.2,0.86,3
11.25555556,0.92,3
10.99444444,0.93,3
10.43888889,0.93,3
9.95,0.95,3
9.416666667,0.95,3
9.905555556,0.92,3
2.066666667,0.63,3
8.794444444,0.86,3
8.238888889,0.93,3
8.288888889,0.95,3
7.083333333,0.99,3
6.038888889,0.93,3
5.277777778,0.93,3
5.094444444,0.85,3
5.138888889,0.85,3
5.072222222,0.83,3
6.255555556,0.75,3
7.366666667,0.71,3
7.305555556,0.7,3
7.872222222,0.67,3
7.844444444,0.62,3
7.4,0.59,3
6.266666667,0.59,3
5.133333333,0.56,3
4.116666667,0.56,3
2.911111111,0.6,3
2.333333333,0.62,3
1.838888889,0.62,3
1.644444444,0.6,3
1.061111111,0.56,3
1.405555556,0.78,3
0.338888889,0.61,3
-0.211111111,0.66,3
-0.394444444,0.64,3
-1.277777778,0.69,3
-2.294444444,0.8,3
-1.105555556,0.73,3
1.183333333,0.63,3
2.333333333,0.58,3
3.827777778,0.52,3
5.094444444,0.55,3
6.25,0.52,3
7.205555556,0.5,3
7.894444444,0.56,3
7.938888889,0.61,3
7.466666667,0.61,3
7.288888889,0.55,3
5.094444444,0.7,3
4,0.8,3
2.733333333,0.89,3
2.755555556,0.82,3
2.244444444,0.83,3
1.688888889,0.85,3
1.666666667,0.85,3
5.85,0.8,3
1.55,0.79,3
0.533333333,0.83,3
0.677777778,0.79,3
0.994444444,0.76,3
0.994444444,0.76,3
2.2,0.73,3
3.866666667,0.7,3
6.111111111,0.65,3
7.811111111,0.63,3
10,0.58,3
11.11111111,0.61,3
12.4,0.52,3
12.87222222,0.54,3
13.91111111,0.51,3
13.02777778,0.5,3
12.33333333,0.56,3
11.17777778,0.61,3
10.22777778,0.66,3
10.02222222,0.66,3
9.4,0.71,3
8.261111111,0.75,3
7.288888889,0.79,3
7.777777778,0.74,3
9.644444444,0.87,3
6.288888889,0.86,3
6.238888889,0.86,3
5.772222222,0.92,3
5.1,0.93,3
5.1,0.86,3
7.255555556,0.86,3
11.18888889,0.76,3
13.93888889,0.64,3
15.98888889,0.6,3
17.25,0.54,3
17.77777778,0.52,3
18.83333333,0.46,3
17.82777778,0.49,3
18.88888889,0.43,3
17.82777778,0.45,3
17.17222222,0.52,3
16.06111111,0.56,3
14.13888889,0.62,3
12.75,0.72,3
12.25,0.8,3
11.92777778,0.81,3
11.22777778,0.85,3
10.1,0.92,3
10.57222222,0.78,3
8.988888889,0.88,3
7.25,0.86,3
6.911111111,0.93,3
6.161111111,0.93,3
8.888888889,0.83,3
10.77777778,0.81,3
14.86666667,0.67,3
17.17222222,0.58,3
17.68333333,0.59,3
18.96111111,0.6,3
20,0.52,3
20.86111111,0.52,3
21.18333333,0.48,3
21.15555556,0.42,3
21.08333333,0.44,3
17.98333333,0.55,3
14.25555556,0.7,3
14.31111111,0.69,3
12.85,0.76,3
12.8,0.73,3
11.55,0.79,3
10.27777778,0.82,3
12.22222222,0.74,3
9.738888889,0.88,3
9.605555556,0.85,3
9.627777778,0.82,3
8.766666667,0.88,3
8.905555556,0.83,3
9.905555556,0.83,3
10.97222222,0.81,3
12.85,0.77,3
15.09444444,0.71,3
17.58333333,0.57,3
18.81666667,0.52,3
18.86111111,0.52,3
18.91666667,0.51,3
18.90555556,0.48,3
17.95555556,0.51,3
18.96666667,0.52,3
17.96111111,0.59,3
16.31666667,0.61,3
14.32222222,0.71,3
13.93888889,0.71,3
12.27222222,0.76,3
12.06666667,0.78,3
9.522222222,0.88,3
7.994444444,0.92,3
8.55,0.71,3
9.494444444,0.89,3
12.57222222,0.81,3
11.50555556,0.87,3
10.9,0.87,3
10.92777778,0.87,3
12.02222222,0.87,3
9.927777778,0.87,3
12.45555556,0.73,3
12.04444444,0.75,3
11.91666667,0.67,3
8.861111111,0.72,3
9.038888889,0.72,3
7.883333333,0.76,3
9.95,0.72,3
12.1,0.57,3
11.08333333,0.62,3
11.06111111,0.57,3
10.81666667,0.58,3
9.95,0.62,3
9.883333333,0.62,3
9.361111111,0.63,3
-4.277777778,0.95,3
2.611111111,0.74,3
-6.45,0.95,3
-7.027777778,0.95,3
-5.988888889,0.95,3
-7.161111111,0.95,3
-8.688888889,0.92,3
-10.1,0.91,3
-8.483333333,0.92,3
-4.711111111,0.91,3
-2.522222222,0.9,3
-2,0.87,3
0.216666667,0.83,3
2.483333333,0.7,3
4.005555556,0.63,3
5.022222222,0.64,3
4.055555556,0.64,3
2.916666667,0.75,3
2.894444444,0.81,3
3.016666667,0.8,3
2.894444444,0.76,3
3.866666667,0.67,3
4.766666667,0.66,3
3.772222222,0.71,3
9.355555556,0.62,3
8.816666667,0.66,3
9.15,0.68,3
7.711111111,0.68,3
7.2,0.71,3
6.6,0.74,3
6.133333333,0.76,3
6.111111111,0.79,3
7.694444444,0.76,3
9.972222222,0.71,3
12.12777778,0.61,3
12.84444444,0.55,3
13.95555556,0.51,3
14.04444444,0.57,3
16.09444444,0.38,3
17.19444444,0.34,3
17.23888889,0.31,3
17.08333333,0.32,3
16.15555556,0.39,3
12.91666667,0.48,3
11.50555556,0.56,3
8.983333333,0.65,3
9.027777778,0.65,3
9.261111111,0.7,3
10.55555556,0.61,3
10.11666667,0.65,3
8.35,0.82,3
9.583333333,0.65,3
8.477777778,0.73,3
7.216666667,0.77,3
6.322222222,0.78,3
7.366666667,0.79,3
10.97777778,0.67,3
12.24444444,0.61,3
13.81666667,0.59,3
13.02222222,0.7,3
12.33333333,0.79,3
12.70555556,0.77,3
12.41666667,0.83,3
12.2,0.86,3
11.18333333,0.92,3
11.19444444,0.92,3
11.20555556,0.93,3
11.18333333,0.92,3
10.26111111,0.92,3
9.977777778,0.93,3
9.983333333,0.89,3
9.638888889,0.92,3
4.861111111,0.68,3
8.516666667,0.73,3
4.422222222,0.7,3
3.5,0.76,3
4.605555556,0.76,3
7.105555556,0.65,3
7.133333333,0.71,3
6.088888889,0.76,3
7.338888889,0.7,3
8.911111111,0.66,3
9.944444444,0.66,3
11.02777778,0.66,3
11.00555556,0.66,3
10.11666667,0.74,3
7.172222222,0.86,3
7.127777778,0.8,3
6.55,0.85,3
6.038888889,0.86,3
6.038888889,0.86,3
6.005555556,0.87,3
6.038888889,0.87,3
8.183333333,0.8,3
8.938888889,0.78,3
9.311111111,0.74,3
8.733333333,0.77,3
1.283333333,0.91,3
8.888888889,0.76,3
8.333333333,0.78,3
5.144444444,0.88,3
3.677777778,0.92,3
2.661111111,0.96,3
2.65,0.91,3
2.15,0.92,3
2.705555556,0.89,3
5.3,0.86,3
6.888888889,0.86,3
5.833333333,0.93,3
4.738888889,0.89,3
2.65,0.89,3
1.061111111,0.92,3
1.3,0.92,3
1.016666667,0.93,3
0,1,3
0.15,0.93,3
0,0.92,3
0,0.96,3
0.105555556,0.96,3
-0.022222222,0.93,3
-0.533333333,0.96,3
-1.077777778,0.81,3
-0.577777778,0.96,3
-0.672222222,0.95,3
-1.583333333,0.96,3
-2.294444444,0.92,3
-2.994444444,0.85,3
-2.788888889,0.91,3
-2.805555556,0.92,3
-2.711111111,0.91,3
-1.938888889,0.87,3
-0.922222222,0.87,3
-0.95,0.87,3
0.2,0.81,3
0.116666667,0.81,3
0.072222222,0.81,3
0.1,0.82,3
-0.027777778,0.76,3
-0.05,0.82,3
-0.038888889,0.83,3
-0.072222222,0.82,3
-0.627777778,0.85,3
-1.116666667,0.85,3
-1.183333333,0.81,3
-1.861111111,0.81,3
-2.222222222,0.67,3
-1.855555556,0.78,3
-1.855555556,0.75,3
-2.411111111,0.74,3
-2.505555556,0.7,3
-3.111111111,0.72,3
-3.066666667,0.72,3
-2.455555556,0.75,3
-2.244444444,0.69,3
-1.033333333,0.67,3
0,0.62,3
1.083333333,0.63,3
1.211111111,0.71,3
2.15,0.63,3
2.172222222,0.62,3
1.277777778,0.65,3
0.988888889,0.63,3
-0.072222222,0.58,3
-0.183333333,0.63,3
-1.255555556,0.64,3
-1.35,0.67,3
-1.85,0.64,3
-2.344444444,0.66,3
-2.827777778,0.68,3
-4.238888889,0.84,3
-2.944444444,0.69,3
-2.916666667,0.66,3
-4.083333333,0.71,3
-4.1,0.7,3
-4.222222222,0.75,3
-3.333333333,0.7,3
-2.294444444,0.68,3
-1.111111111,0.61,3
0.105555556,0.56,3
1.083333333,0.55,3
2.172222222,0.55,3
2.377777778,0.49,3
2.75,0.57,3
2.8,0.48,3
2.488888889,0.53,3
1.177777778,0.59,3
-0.005555556,0.69,3
-1.022222222,0.74,3
-2.244444444,0.81,3
-2.783333333,0.88,3
-2.772222222,0.88,3
-3.338888889,0.81,3
-3.361111111,0.88,3
1.377777778,0.82,3
-4.383333333,0.82,3
-3.872222222,0.79,3
-3.766666667,0.79,3
-3.822222222,0.79,3
-2.755555556,0.78,3
-2.316666667,0.76,3
-1.088888889,0.75,3
1.016666667,0.65,3
1.977777778,0.65,3
2.133333333,0.56,3
2.644444444,0.59,3
2.65,0.68,3
2.15,0.73,3
2.194444444,0.8,3
2.238888889,0.85,3
1.244444444,0.85,3
2.238888889,0.79,3
2.283333333,0.74,3
2.266666667,0.73,3
2.266666667,0.76,3
2.305555556,0.79,3
2.266666667,0.8,3
12.73333333,0.54,4
12.68888889,0.56,4
11.13333333,0.91,5
11.6,0.62,5
11.08888889,0.71,5
10.55555556,0.78,5
11.06666667,0.77,5
11.09444444,0.78,5
12.05,0.74,5
12.15555556,0.73,5
12.66666667,0.73,5
12.81111111,0.74,5
15.72222222,0.64,5
15.7,0.69,5
14.95555556,0.77,5
13.70555556,0.78,5
12.71111111,0.83,5
12.81666667,0.84,5
12.22222222,0.86,5
12.22222222,0.86,5
11.35,0.92,5
11.09444444,0.93,5
11.04444444,0.96,5
11.21666667,0.93,5
12.62222222,0.78,5
10.51111111,0.87,5
9.872222222,0.88,5
9.861111111,0.89,5
9.444444444,0.93,5
7.805555556,0.93,5
9.977777778,0.93,5
12.64444444,0.9,5
14.85555556,0.78,5
17.73333333,0.69,5
18.86111111,0.52,5
19.88333333,0.49,5
20.09444444,0.35,5
20.09444444,0.4,5
21.14444444,0.32,5
21.22777778,0.32,5
20.82222222,0.36,5
20.91666667,0.38,5
17.60555556,0.44,5
15.17222222,0.6,5
14.08333333,0.64,5
12.66111111,0.7,5
12.61666667,0.68,5
11.75,0.77,5
11.57777778,0.78,5
10.48888889,0.84,5
8.7,0.92,5
8.983333333,0.93,5
9.466666667,0.89,5
9.027777778,0.87,5
7.916666667,0.89,5
